Steps;Time;Cost
0;2,1976;24063
0;2,1949;24063
0;2,1994;24063
0;2,1974;24063
0;2,2012;24063
0;2,1968;24063
0;2,1948;24063
0;2,2005000000000003;24063
0;2,1975;24063
0;2,2011000000000003;24063
0;2,1998;24063
0;2,2057;24063
0;2,1992000000000003;24063
0;2,1971;24063
0;2,3119;24063
0;2,6776;24063
0;2,3096;24063
0;2,3049;24063
0;2,8903000000000003;24063
0;2,2892;24063
0;2,5778;24063
0;2,1972;24063
0;2,2047999999999996;24063
0;2,1967000000000003;24063
0;2,225;24063
0;2,2368;24063
0;2,1967000000000003;24063
0;2,2;24063
0;2,2007;24063
0;2,1965;24063
0;2,2007;24063
0;2,267;24063
0;2,2062000000000004;24063
0;2,2046;24063
0;2,2285;24063
0;2,1986000000000003;24063
0;2,1967000000000003;24063
0;2,2096;24063
0;2,2106;24063
0;2,2039999999999997;24063
0;2,2016;24063
0;2,197;24063
0;2,21;24063
0;2,2742999999999998;24063
0;2,1973000000000003;24063
0;2,195;24063
0;2,1955;24063
0;2,2466999999999997;24063
0;2,1975;24063
0;2,1951;24063
